name,bus0,bus1,type,x,r,g,b,s_nom,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_nom_set,s_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,active,build_year,lifetime,length,carrier,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
BIPTC1_400kV_DCtoBangladesh Border1_400kV_DC_Line1,BIPTC1_400kV_DC,BangladeshBorder1_400kV_DC,,3.768373,0.804807,0.0,0.000325465,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.35,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIPTC1_400kV_DCtoBangladesh Border1_400kV_DC_Line2,BIPTC1_400kV_DC,BangladeshBorder1_400kV_DC,,3.768373,0.804807,0.0,0.000325465,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.35,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aminbazar_400kVtoMeghnaghat_400kV_Line1,Aminbazar_400kV,Meghnaghat_400kV,,6.367625,1.39403,0.0,0.0013805,1987.009,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,55.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aminbazar_400kVtoMeghnaghat_400kV_Line2,Aminbazar_400kV,Meghnaghat_400kV,,6.367625,1.39403,0.0,0.0013805,1987.009,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,55.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_400kVtoBangladesh Border_400kV_Line1,CumillaNorth_400kV,Bangladesh Border_400kV,,3.857932,0.823934,0.0,0.0003332,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,28.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_400kVtoBangladesh Border_400kV_Line2,CumillaNorth_400kV,Bangladesh Border_400kV,,3.857932,0.823934,0.0,0.0003332,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,28.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bibiyana_400kVtoKaliakoir_400kV_Line1,Bibiyana_400kV,Kaliakoir_400kV,,23.354269,4.987741,0.0,0.00201705,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,169.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bibiyana_400kVtoKaliakoir_400kV_Line2,Bibiyana_400kV,Kaliakoir_400kV,,23.354269,4.987741,0.0,0.00201705,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,169.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AshuganjNorth_400kVtoBhulta_400kV_Line1,AshuganjNorth_400kV,Bhulta_400kV,,9.507048,2.030408,0.0,0.0008211,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,69.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AshuganjNorth_400kVtoBhulta_400kV_Line2,AshuganjNorth_400kV,Bhulta_400kV,,9.507048,2.030408,0.0,0.0008211,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,69.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payra_400kVtoGopalganjNorth_400kV_Line1,Payra_400kV,GopalganjNorth_400kV,,17.705645,2.406328,0.0,0.00444856,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,163.55,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payra_400kVtoGopalganjNorth_400kV_Line2,Payra_400kV,GopalganjNorth_400kV,,17.705645,2.406328,0.0,0.00444856,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,163.55,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSRM_230kVtoMirsarai_230kV_Line1,BSRM_230kV,Mirsarai_230kV,,2.273424,0.485532,0.0,0.00019635,796.743,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,16.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSRM_230kVtoMirsarai_230kV_Line2,BSRM_230kV,Mirsarai_230kV,,2.273424,0.485532,0.0,0.00019635,796.743,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,16.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIPTC2_400kV_DCtoBangladeshBorder2_400kV_DC_Line1,BIPTC2_400kV_DC,BangladeshBorder2_400kV_DC,,3.857932,0.823934,0.0,0.0003332,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,28.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIPTC2_400kV_DCtoBangladeshBorder2_400kV_DC_Line2,BIPTC2_400kV_DC,BangladeshBorder2_400kV_DC,,3.857932,0.823934,0.0,0.0003332,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,28.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PayraPP_400kVtoPayra_400kV_Line1,PayraPP_400kV,Payra_400kV,,0.12991,0.017656,0.0,3.264e-05,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.2,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PayraPP_400kVtoPayra_400kV_Line2,PayraPP_400kV,Payra_400kV,,0.12991,0.017656,0.0,3.264e-05,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.2,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banskhali_400kVtoMadunaghat_400kV_Line1,Banskhali_400kV,Madunaghat_400kV,,6.008336,0.816577,0.0,0.0015096,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,55.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banskhali_400kVtoMadunaghat_400kV_Line2,Banskhali_400kV,Madunaghat_400kV,,6.008336,0.816577,0.0,0.0015096,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,55.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monakosa_400kVtoRahanpur_400kV_Line1,Monakosa_400kV,Rahanpur_400kV,,4.133499,0.882786,0.0,0.000357,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monakosa_400kVtoRahanpur_400kV_Line2,Monakosa_400kV,Rahanpur_400kV,,4.133499,0.882786,0.0,0.000357,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampal_400kVtoGopalganjNorth_400kV_Line1,Rampal_400kV,GopalganjNorth_400kV,,10.468578,1.422757,0.0,0.00263024,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,96.7,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampal_400kVtoGopalganjNorth_400kV_Line2,Rampal_400kV,GopalganjNorth_400kV,,10.468578,1.422757,0.0,0.00263024,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,96.7,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GopalganjNorth_400kVtoAminbazar_400kV_Line1,GopalganjNorth_400kV,Aminbazar_400kV,,8.15185,1.107896,0.0,0.00204816,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,75.3,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GopalganjNorth_400kVtoAminbazar_400kV_Line2,GopalganjNorth_400kV,Aminbazar_400kV,,8.15185,1.107896,0.0,0.00204816,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,75.3,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoguraWest_400kVtoRahanpur_400kV_Line1,BoguraWest_400kV,Rahanpur_400kV,,14.467246,3.089751,0.0,0.0012495,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,105.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoguraWest_400kVtoRahanpur_400kV_Line2,BoguraWest_400kV,Rahanpur_400kV,,14.467246,3.089751,0.0,0.0012495,1385.641,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,105.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BargunaPP_400kVtoPayraPP_400kV_Line1,BargunaPP_400kV,PayraPP_400kV,,3.009581,0.409024,0.0,0.00075616,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.8,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matarbari_400kVtoBanskhali_400kV_Line1,Matarbari_400kV,Banskhali_400kV,,4.113815,0.559098,0.0,0.0010336,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,38.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matarbari_4002kVtoBanskhali_400kV_Line2,Matarbari_400kV,Banskhali_400kV,,4.113815,0.559098,0.0,0.0010336,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,38.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madunaghat_400kVtoKorerhat_400kV_Line1,Madunaghat_400kV,Korerhat_400kV,,7.145048,0.971065,0.0,0.0017952,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,66.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madunaghat_400kVtoKorerhat_400kV_Line2,Madunaghat_400kV,Korerhat_400kV,,7.145048,0.971065,0.0,0.0017952,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,66.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghnaghat_400kVtoKorerhat_400kV_Line1,Meghnaghat_400kV,Korerhat_400kV,,16.347003,2.221678,0.0,0.0041072,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,151.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghnaghat_400kVtoKorerhat_400kV_Line2,Meghnaghat_400kV,Korerhat_400kV,,16.347003,2.221678,0.0,0.0041072,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,151.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPP_400kVtoBoguraWest_400kV_Line1,RNPP_400kV,BoguraWest_400kV,,9.743247,1.324179,0.0,0.002448,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,90.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PayraPP_400kVtoAmtali_400kV_Line1,PayraPP_400kV,Amtali_400kV,,1.840391,0.250123,0.0,0.0004624,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,17.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PayraPP_400kVtoAmtali_400kV_Line2,PayraPP_400kV,Amtali_400kV,,1.840391,0.250123,0.0,0.0004624,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,17.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GopalganjNorth_400kVtoAmtali_400kV_Line1,GopalganjNorth_400kV,Amtali_400kV,,15.91397,2.162826,0.0,0.0039984,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,147.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GopalganjNorth_400kVtoAmtali_400kV_Line2,GopalganjNorth_400kV,Amtali_400kV,,15.91397,2.162826,0.0,0.0039984,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,147.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amtali_400kVtoRNPL_400kV_Line1,Amtali_400kV,RNPL_400kV,,1.071757,0.14566,0.0,0.00026928,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.9,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amtali_400kVtoRNPL_400kV_Line2,Amtali_400kV,RNPL_400kV,,1.071757,0.14566,0.0,0.00026928,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.9,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bogura_400kVtoKaliakoir_400kV_Line1,Bogura_400kV,Kaliakoir_400kV,,7.902856,1.074056,0.0,0.0019856,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,73.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bogura_400kVtoKaliakoir_400kV_Line2,Bogura_400kV,Kaliakoir_400kV,,7.902856,1.074056,0.0,0.0019856,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,73.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aminbazar_400kVtoKaliakoir_400kV_Line1,Aminbazar_400kV,Kaliakoir_400kV,,5.521173,0.750368,0.0,0.0013872,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,51.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPP_400kVtoGopalganjNorth_400kV_Line1,RNPP_400kV,GopalganjNorth_400kV,,16.888295,2.295244,0.0,0.0042432,2771.281,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,156.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghorashal_230kVtoIshwardi_230kV_Line1,Ghorashal_230kV,Ishwardi_230kV,,35.597923,14.21791,0.0,0.00100275,328.258,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,175.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghorashal_230kVtoIshwardi_230kV_Line2,Ghorashal_230kV,Ishwardi_230kV,,35.597923,14.21791,0.0,0.00100275,328.258,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,175.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tongi_230kVtoGhorashal_230kV_Line1,Tongi_230kV,Ghorashal_230kV,,5.492251,2.19362,0.0,0.00015471,328.258,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tongi_230kVtoGhorashal_230kV_Line2,Tongi_230kV,Ghorashal_230kV,,5.492251,2.19362,0.0,0.00015471,328.258,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghorashal_230kVtoAshuganj_230kV_Line1,Ghorashal_230kV,Ashuganj_230kV,,8.950335,3.574789,0.0,0.00025212,328.258,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,44.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghorashal_230kVtoAshuganj_230kV_Line2,Ghorashal_230kV,Ashuganj_230kV,,8.950335,3.574789,0.0,0.00025212,328.258,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,44.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raozan_230kVtoHathazari_230kV_Line1,Raozan_230kV,Hathazari_230kV,,3.436126,1.00188,0.0,0.000243,545.769,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raozan_230kVtoHathazari_230kV_Line2,Raozan_230kV,Hathazari_230kV,,3.436126,1.00188,0.0,0.000243,545.769,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashuganj_230kVtoCumillaNorth_230kV_Line1,Ashuganj_230kV,CumillaNorth_230kV,,15.549831,4.64934,0.0,0.00047163,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,79.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashuganj_230kVtoCumillaNorth_230kV_Line2,Ashuganj_230kV,CumillaNorth_230kV,,15.549831,4.64934,0.0,0.00047163,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,79.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghorashal_230kVtoBhulta_230kV_Line1,Ghorashal_230kV,Bhulta_230kV,,7.119585,2.03113,0.0,0.000575,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,50.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghorashal_230kVtoBhulta_230kV_Line2,Ghorashal_230kV,Bhulta_230kV,,7.119585,2.03113,0.0,0.000575,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,50.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhulta_230kVtoRampura_230kV_Line1,Bhulta_230kV,Rampura_230kV,,2.847834,0.812452,0.0,0.00023,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,20.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhulta_230kVtoRampura_230kV_Line2,Bhulta_230kV,Rampura_230kV,,2.847834,0.812452,0.0,0.00023,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,20.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haripur_230kVtoBhulta_230kV_Line1,Haripur_230kV,Bhulta_230kV,,3.132617,0.893697,0.0,0.000253,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haripur_230kVtoBhulta_230kV_Line2,Haripur_230kV,Bhulta_230kV,,3.132617,0.893697,0.0,0.000253,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haripur_230kVtoMeghnaghat_230kV_Line1,Haripur_230kV,Meghnaghat_230kV,,1.779896,0.507783,0.0,0.00014375,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haripur_230kVtoMeghnaghat_230kV_Line2,Haripur_230kV,Meghnaghat_230kV,,1.779896,0.507783,0.0,0.00014375,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghnaghat_230kVtoShyampur_230kV_Line1,Meghnaghat_230kV,Shyampur_230kV,,1.744298,0.497627,0.0,0.000140875,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.25,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghnaghat_230kVtoShyampur_230kV_Line2,Meghnaghat_230kV,Shyampur_230kV,,1.744298,0.497627,0.0,0.000140875,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.25,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shyampur_230kVtoHasnabad_230kV_Line1,Shyampur_230kV,Hasnabad_230kV,,1.744298,0.497627,0.0,0.000140875,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.25,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shyampur_230kVtoHasnabad_230kV_Line2,Shyampur_230kV,Hasnabad_230kV,,1.744298,0.497627,0.0,0.000140875,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,12.25,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_230kVtoFeniNorth_230kV_Line1,CumillaNorth_230kV,FeniNorth_230kV,,13.778331,4.119668,0.0,0.0004179,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,70.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_230kVtoFeniNorth_230kV_Line2,CumillaNorth_230kV,FeniNorth_230kV,,13.778331,4.119668,0.0,0.0004179,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,70.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeniNorth_230kVtoBSRM_230kV_Line1,FeniNorth_230kV,BSRM_230kV,,5.117666,1.530162,0.0,0.00015522,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,26.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeniNorth_230kVtoBSRM_230kV_Line2,FeniNorth_230kV,BSRM_230kV,,5.117666,1.530162,0.0,0.00015522,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,26.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSRM_230kVtoGPH_230kV_Line1,BSRM_230kV,GPH_230kV,,7.873332,2.354096,0.0,0.0002388,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,40.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSRM_230kVtoGPH_230kV_Line2,BSRM_230kV,GPH_230kV,,7.873332,2.354096,0.0,0.0002388,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,40.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPH_230kVtoAKSPL_230kV_Line1,GPH_230kV,AKSPL_230kV,,2.558833,0.765081,0.0,7.761e-05,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,13.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPH_230kVtoAKSPL_230kV_Line2,GPH_230kV,AKSPL_230kV,,2.558833,0.765081,0.0,7.761e-05,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,13.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKSPL_230kVtoHathazari_230kV_Line1,AKSPL_230kV,Hathazari_230kV,,1.7715,0.529672,0.0,5.373e-05,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKSPL_230kVtoHathazari_230kV_Line2,AKSPL_230kV,Hathazari_230kV,,1.7715,0.529672,0.0,5.373e-05,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AESHaripur_230kVtoHaripur_230kV_Line1,AESHaripur_230kV,Haripur_230kV,,0.4724,0.141246,0.0,1.4328e-05,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.4,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AESHaripur_230kVtoHaripur_230kV_Line2,AESHaripur_230kV,Haripur_230kV,,0.4724,0.141246,0.0,1.4328e-05,398.372,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.4,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_230kVtoMeghnaghat_230kV_Line1,CumillaNorth_230kV,Meghnaghat_230kV,,8.258719,2.356111,0.0,0.000667,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,58.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_230kVtoMeghnaghat_230kV_Line2,CumillaNorth_230kV,Meghnaghat_230kV,,8.258719,2.356111,0.0,0.000667,656.517,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,58.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tongi_230kVtoKaliakoir_230kV_Line1,Tongi_230kV,Kaliakoir_230kV,,3.60738,0.861981,0.0,0.0002898,719.459,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.2,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tongi_230kVtoKaliakoir_230kV_Line2,Tongi_230kV,Kaliakoir_230kV,,3.60738,0.861981,0.0,0.0002898,719.459,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.2,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaliakoir_230kVtoAminbazar_230kV_Line1,Kaliakoir_230kV,Aminbazar_230kV,,4.5808,1.094579,0.0,0.000368,719.459,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaliakoir_230kVtoAminbazar_230kV_Line2,Kaliakoir_230kV,Aminbazar_230kV,,4.5808,1.094579,0.0,0.000368,719.459,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aminbazar_230kVtoKeraniganj_230kV_Line1,Aminbazar_230kV,Keraniganj_230kV,,1.538863,0.36771,0.0,0.000123625,719.459,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,10.75,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
