line_id,vertex_idx,lon,lat
19,9,90.16190957143552,23.656415437091233
19,10,90.16211065912046,23.6562301186787
19,11,90.16211065912046,23.655797709049455
19,12,90.16244580526201,23.65536529942021
19,13,90.16244580526201,23.65462402577008
19,14,90.16304906831681,23.65221488640715
19,15,90.16298203908849,23.65190602238626
19,16,90.16325015600174,23.651350067148663
19,17,90.16331718523004,23.650485247890174
19,18,90.16358530214329,23.65005283826093
19,19,90.16358530214329,23.64924979180662
19,20,90.16392044828484,23.649064473394088
19,21,90.16405450674146,23.648632063764843
19,22,90.16405450674146,23.647273062072934
19,23,90.16418856519809,23.646902425247866
19,24,90.16472479902457,23.64634647001027
19,25,90.16546212053599,23.644493285884938
19,26,90.16606538359079,23.643752012234806
19,27,90.16633350050404,23.643134284193028
19,28,90.16640052973234,23.642207692130363
19,29,90.16666864664559,23.641651736892765
19,30,90.1673389389287,23.64121932726352
19,31,90.16914872809308,23.64121932726352
19,32,90.16948387423464,23.641034008850987
19,33,90.17270127719355,23.64097223604681
19,34,90.17323751102003,23.64140464567605
19,35,90.1736396863899,23.642084146522006
19,36,90.17531541709768,23.642454783347073
19,37,90.1754494755543,23.64257832895543
19,38,90.1754494755543,23.64301073858467
19,39,90.17471215404288,23.644246194668227
19,40,90.17471215404288,23.64523455953507
19,41,90.17531541709768,23.64634647001027
19,42,90.17625382629403,23.647211289268757
19,43,90.17813064468673,23.64943511021915
19,44,90.17859984928491,23.649496883023332
19,45,90.18054369690591,23.65060879349853
19,46,90.18335892449497,23.651844249582084
19,47,90.18429733369132,23.652585523232215
19,48,90.1847665382895,23.652647296036392
19,49,90.18637523976895,23.653326796882347
20,0,90.15158707027567,23.657403801958075
20,1,90.15158707027567,23.65703316513301
20,2,90.1517881579606,23.6567860739163
20,3,90.15172112873229,23.656168345874523
20,4,90.14917401805647,23.656168345874523
20,5,90.14910698882817,23.657527347566432
20,6,90.14796749194689,23.65758912037061
20,7,90.14716314120716,23.657465574762256
20,8,90.14609067355418,23.656909619524654
20,9,90.14575552741263,23.656538982699587
20,10,90.14528632281446,23.65647720989541
20,11,90.14461603053134,23.656044800266166
20,12,90.14300732905188,23.655674163441102
20,13,90.14260515368203,23.655303526616034
21,0,90.15017945648114,23.6567860739163
21,1,90.15051460262269,23.65697139232883
21,2,90.15038054416607,23.65783621158732
22,0,90.14180080294229,23.656168345874523
22,1,90.14173377371398,23.65561239063692
22,2,90.1393207214948,23.65561239063692
22,3,90.13858339998337,23.65536529942021
22,4,90.1380471661569,23.654809344182613
22,5,90.13657252313405,23.653882752119948
22,6,90.13550005548107,23.652585523232215
23,0,90.19274301645848,23.655921254657812
